a,b,theta,Rt,A2,E,E_p1,E_t,machine_type,status,file_name
5.9,7.3,65,2.1,2,-39.978850353043526,-5.572059131460264,-7.208683022530749,3,Done,anthracene_theta=65_A2=2_a=5.9_b=7.3_Rt=2.1.log
5.9,7.3,65,2.3,2,-39.94462093804032,-5.572059131460264,-7.200125668779947,3,Done,anthracene_theta=65_A2=2_a=5.9_b=7.3_Rt=2.3.log
6.0,7.1,65,2.1,2,-39.74832074926235,-5.501432880875655,-7.18636374687776,3,Done,anthracene_theta=65_A2=2_a=6.0_b=7.1_Rt=2.1.log
6.0,7.1,65,2.3,2,-39.906920136651024,-5.501432880875655,-7.226013593724929,3,Done,anthracene_theta=65_A2=2_a=6.0_b=7.1_Rt=2.3.log
6.0,7.3,65,2.1,2,-39.91608680295758,-5.501432880875655,-7.228305260301568,3,Done,anthracene_theta=65_A2=2_a=6.0_b=7.3_Rt=2.1.log
6.0,7.3,65,2.3,2,-39.83532626600936,-5.501432880875655,-7.208115126064513,3,Done,anthracene_theta=65_A2=2_a=6.0_b=7.3_Rt=2.3.log
6.1,7.1,65,2.1,2,-39.56355419522151,-5.29599740204867,-7.2428898477810435,3,Done,anthracene_theta=65_A2=2_a=6.1_b=7.1_Rt=2.1.log
6.1,7.1,65,2.3,2,-39.65600398834795,-5.29599740204867,-7.266002296062652,3,Done,anthracene_theta=65_A2=2_a=6.1_b=7.1_Rt=2.3.log
6.1,7.2,65,2.1,2,-39.64949796441943,-5.29599740204867,-7.264375790080521,3,Done,anthracene_theta=65_A2=2_a=6.1_b=7.2_Rt=2.1.log
6.1,7.2,65,2.3,2,-39.62088601849973,-5.29599740204867,-7.257222803600598,3,Done,anthracene_theta=65_A2=2_a=6.1_b=7.2_Rt=2.3.log
6.1,7.3,65,2.1,2,-39.49321283376776,-5.29599740204867,-7.225304507417604,3,Done,anthracene_theta=65_A2=2_a=6.1_b=7.3_Rt=2.1.log
6.1,7.3,65,2.3,2,-39.36822037235834,-5.29599740204867,-7.194056392065249,3,Done,anthracene_theta=65_A2=2_a=6.1_b=7.3_Rt=2.3.log
5.8,7.2,65,2.1,3,-39.40304466709495,-5.480220532859676,-7.110650900343899,3,Done,anthracene_theta=65_A2=3_a=5.8_b=7.2_Rt=2.1.log
5.8,7.2,65,2.3,3,-39.40693773864768,-5.480220532859676,-7.111624168232083,3,Done,anthracene_theta=65_A2=3_a=5.8_b=7.2_Rt=2.3.log
5.8,7.3,65,2.1,3,-39.65455318498425,-5.480220532859676,-7.173528029816225,3,Done,anthracene_theta=65_A2=3_a=5.8_b=7.3_Rt=2.1.log
5.8,7.3,65,2.3,3,-39.56211845204234,-5.480220532859676,-7.150419346580748,3,Done,anthracene_theta=65_A2=3_a=5.8_b=7.3_Rt=2.3.log
5.8,7.4,65,2.1,3,-39.64196533476934,-5.480220532859676,-7.170381067262497,3,Done,anthracene_theta=65_A2=3_a=5.8_b=7.4_Rt=2.1.log
5.8,7.4,65,2.3,3,-39.47310741338879,-5.480220532859676,-7.128166586917359,3,Done,anthracene_theta=65_A2=3_a=5.8_b=7.4_Rt=2.3.log
5.9,7.2,65,2.1,3,-39.989563203882426,-5.602120625437237,-7.196330488251988,3,Done,anthracene_theta=65_A2=3_a=5.9_b=7.2_Rt=2.1.log
5.9,7.2,65,2.3,3,-39.94802706199698,-5.602120625437237,-7.185946452780627,3,Done,anthracene_theta=65_A2=3_a=5.9_b=7.2_Rt=2.3.log
5.9,7.4,65,2.1,3,-39.96919422922656,-5.602120625437237,-7.191238244588021,3,Done,anthracene_theta=65_A2=3_a=5.9_b=7.4_Rt=2.1.log
5.9,7.4,65,2.3,3,-39.771285105496645,-5.602120625437237,-7.141760963655543,3,Done,anthracene_theta=65_A2=3_a=5.9_b=7.4_Rt=2.3.log
6.0,7.2,65,2.1,3,-40.05164402280934,-5.521774245076813,-7.252023883163929,3,Done,anthracene_theta=65_A2=3_a=6.0_b=7.2_Rt=2.1.log
6.0,7.2,65,2.3,3,-39.96676953067072,-5.521774245076813,-7.230805260129273,3,Done,anthracene_theta=65_A2=3_a=6.0_b=7.2_Rt=2.3.log
6.0,7.3,65,2.1,3,-40.03667414467782,-5.521774245076813,-7.248281413631048,3,Done,anthracene_theta=65_A2=3_a=6.0_b=7.3_Rt=2.1.log
6.0,7.3,65,2.3,3,-39.87274092272855,-5.521774245076813,-7.207298108143732,3,Done,anthracene_theta=65_A2=3_a=6.0_b=7.3_Rt=2.3.log
6.0,7.4,65,2.1,3,-39.803657091455534,-5.521774245076813,-7.190027150325477,3,Done,anthracene_theta=65_A2=3_a=6.0_b=7.4_Rt=2.1.log
6.0,7.4,65,2.3,3,-39.57815509755165,-5.521774245076813,-7.133651651849505,3,Done,anthracene_theta=65_A2=3_a=6.0_b=7.4_Rt=2.3.log
5.8,7.2,65,2.0,4,-39.16434488305822,-5.539590508909896,-7.021290966309607,3,Done,anthracene_theta=65_A2=4_a=5.8_b=7.2_Rt=2.0.log
5.8,7.2,65,2.2,4,-39.395564747741446,-5.539590508909896,-7.0790959324804135,3,Done,anthracene_theta=65_A2=4_a=5.8_b=7.2_Rt=2.2.log
5.8,7.3,65,2.0,4,-39.55747487768531,-5.539590508909896,-7.119573464966379,3,Done,anthracene_theta=65_A2=4_a=5.8_b=7.3_Rt=2.0.log
5.8,7.3,65,2.2,4,-39.66241965023801,-5.539590508909896,-7.145809658104554,3,Done,anthracene_theta=65_A2=4_a=5.8_b=7.3_Rt=2.2.log
5.8,7.4,65,2.0,4,-39.66488952958025,-5.539590508909896,-7.146427127940115,3,Done,anthracene_theta=65_A2=4_a=5.8_b=7.4_Rt=2.0.log
5.8,7.4,65,2.2,4,-39.66628260212019,-5.539590508909896,-7.1467753960751,3,Done,anthracene_theta=65_A2=4_a=5.8_b=7.4_Rt=2.2.log
5.9,7.2,65,2.0,4,-39.78417667141184,-5.642264950321987,-7.124911692691967,3,Done,anthracene_theta=65_A2=4_a=5.9_b=7.2_Rt=2.0.log
5.9,7.2,65,2.2,4,-39.96103157941252,-5.642264950321987,-7.169125419692136,3,Done,anthracene_theta=65_A2=4_a=5.9_b=7.2_Rt=2.2.log
5.9,7.4,65,2.0,4,-40.00785135547631,-5.642264950321987,-7.180830363708083,3,Done,anthracene_theta=65_A2=4_a=5.9_b=7.4_Rt=2.0.log
5.9,7.4,65,2.2,4,-39.97217866755091,-5.642264950321987,-7.171912191726733,3,Done,anthracene_theta=65_A2=4_a=5.9_b=7.4_Rt=2.2.log
6.0,7.2,65,2.0,4,-39.88846130296588,-5.548897737287916,-7.197666457097512,3,Done,anthracene_theta=65_A2=4_a=6.0_b=7.2_Rt=2.0.log
6.0,7.2,65,2.2,4,-40.01211089314893,-5.548897737287916,-7.228578854643274,3,Done,anthracene_theta=65_A2=4_a=6.0_b=7.2_Rt=2.2.log
6.0,7.3,65,2.0,4,-39.9972012557555,-5.548897737287916,-7.224851445294917,3,Done,anthracene_theta=65_A2=4_a=6.0_b=7.3_Rt=2.0.log
6.0,7.3,65,2.2,4,-40.01282374421135,-5.548897737287916,-7.228757067408878,3,Done,anthracene_theta=65_A2=4_a=6.0_b=7.3_Rt=2.2.log
6.0,7.4,65,2.0,4,-39.86683981795795,-5.548897737287916,-7.19226108584553,3,Done,anthracene_theta=65_A2=4_a=6.0_b=7.4_Rt=2.0.log
6.0,7.4,65,2.2,4,-39.79528861795552,-5.548897737287916,-7.174373285844922,3,Done,anthracene_theta=65_A2=4_a=6.0_b=7.4_Rt=2.2.log
5.8,7.2,65,2.0,5,-39.05410141590983,-5.611411538440734,-6.95781958475709,3,Done,anthracene_theta=65_A2=5_a=5.8_b=7.2_Rt=2.0.log
5.8,7.2,65,2.2,5,-39.15354167111218,-5.611411538440734,-6.982679648557678,3,Done,anthracene_theta=65_A2=5_a=5.8_b=7.2_Rt=2.2.log
5.8,7.3,65,2.0,5,-39.52125751110725,-5.611411538440734,-7.074608608556446,3,Done,anthracene_theta=65_A2=5_a=5.8_b=7.3_Rt=2.0.log
5.8,7.3,65,2.2,5,-39.52556222886778,-5.611411538440734,-7.075684787996579,3,Done,anthracene_theta=65_A2=5_a=5.8_b=7.3_Rt=2.2.log
5.8,7.4,65,2.0,5,-39.69428460788913,-5.611411538440734,-7.117865382751916,3,Done,anthracene_theta=65_A2=5_a=5.8_b=7.4_Rt=2.0.log
5.8,7.4,65,2.2,5,-39.6204442512244,-5.611411538440734,-7.099405293585733,3,Done,anthracene_theta=65_A2=5_a=5.8_b=7.4_Rt=2.2.log
5.9,7.2,65,2.0,5,-39.67532125581056,-5.690765197970904,-7.073447714967188,3,Done,anthracene_theta=65_A2=5_a=5.9_b=7.2_Rt=2.0.log
5.9,7.2,65,2.2,5,-39.73369474569336,-5.690765197970904,-7.088041087437887,3,Done,anthracene_theta=65_A2=5_a=5.9_b=7.2_Rt=2.2.log
5.9,7.4,65,2.0,5,-40.030286092776805,-5.690765197970904,-7.162188924208749,3,Done,anthracene_theta=65_A2=5_a=5.9_b=7.4_Rt=2.0.log
5.9,7.4,65,2.2,5,-39.92819021572359,-5.690765197970904,-7.136664954945445,3,Done,anthracene_theta=65_A2=5_a=5.9_b=7.4_Rt=2.2.log
6.0,7.2,65,2.0,5,-39.79271833691746,-5.581550847622566,-7.157404160418082,3,Done,anthracene_theta=65_A2=5_a=6.0_b=7.2_Rt=2.0.log
6.0,7.2,65,2.2,5,-39.81081321532838,-5.581550847622566,-7.161927880020812,3,Done,anthracene_theta=65_A2=5_a=6.0_b=7.2_Rt=2.2.log
6.0,7.3,65,2.0,5,-39.96731671923772,-5.581550847622566,-7.201053755998146,3,Done,anthracene_theta=65_A2=5_a=6.0_b=7.3_Rt=2.0.log
6.0,7.3,65,2.2,5,-39.90390306897461,-5.581550847622566,-7.185200343432371,3,Done,anthracene_theta=65_A2=5_a=6.0_b=7.3_Rt=2.2.log
6.0,7.4,65,2.0,5,-39.89429965545423,-5.581550847622566,-7.182799490052275,3,Done,anthracene_theta=65_A2=5_a=6.0_b=7.4_Rt=2.0.log
6.0,7.4,65,2.2,5,-39.76449795719236,-5.581550847622566,-7.150349065486807,3,Done,anthracene_theta=65_A2=5_a=6.0_b=7.4_Rt=2.2.log
5.8,7.3,65,1.9,6,-39.18327309447341,-5.692500890698284,-6.94956782826921,3,Done,anthracene_theta=65_A2=6_a=5.8_b=7.3_Rt=1.9.log
5.8,7.3,65,2.0,6,-39.36897087423131,-5.692500890698284,-6.995992273208685,3,Done,anthracene_theta=65_A2=6_a=5.8_b=7.3_Rt=2.0.log
5.8,7.4,65,1.9,6,-39.50746233086102,-5.692500890698284,-7.030615137366112,3,Done,anthracene_theta=65_A2=6_a=5.8_b=7.4_Rt=1.9.log
5.8,7.4,65,2.0,6,-39.628210315248,-5.692500890698284,-7.0608021334628575,3,Done,anthracene_theta=65_A2=6_a=5.8_b=7.4_Rt=2.0.log
5.8,7.5,65,1.9,6,-39.56842116219923,-5.692500890698284,-7.045854845200665,3,Done,anthracene_theta=65_A2=6_a=5.8_b=7.5_Rt=1.9.log
5.8,7.5,65,2.0,6,-39.63486192119308,-5.692500890698284,-7.062465034949128,3,Done,anthracene_theta=65_A2=6_a=5.8_b=7.5_Rt=2.0.log
5.9,7.3,65,1.9,6,-39.67951804283075,-5.745624632341787,-7.047067194536794,3,Done,anthracene_theta=65_A2=6_a=5.9_b=7.3_Rt=1.9.log
5.9,7.3,65,2.0,6,-39.84043419733644,-5.745624632341787,-7.087296233163215,3,Done,anthracene_theta=65_A2=6_a=5.9_b=7.3_Rt=2.0.log
5.9,7.5,65,1.9,6,-39.80673189042136,-5.745624632341787,-7.078870656434447,3,Done,anthracene_theta=65_A2=6_a=5.9_b=7.5_Rt=1.9.log
5.9,7.5,65,2.0,6,-39.8554291757755,-5.745624632341787,-7.091044977772981,3,Done,anthracene_theta=65_A2=6_a=5.9_b=7.5_Rt=2.0.log
6.0,7.3,65,1.9,6,-39.70202808175236,-5.618573937565088,-7.116220051655546,3,Done,anthracene_theta=65_A2=6_a=6.0_b=7.3_Rt=1.9.log
6.0,7.3,65,2.0,6,-39.83808981976472,-5.618573937565088,-7.150235486158636,3,Done,anthracene_theta=65_A2=6_a=6.0_b=7.3_Rt=2.0.log
6.0,7.4,65,1.9,6,-39.76128510595299,-5.618573937565088,-7.131034307705704,3,Done,anthracene_theta=65_A2=6_a=6.0_b=7.4_Rt=1.9.log
6.0,7.4,65,2.0,6,-39.83992967871018,-5.618573937565088,-7.150695450895,3,Done,anthracene_theta=65_A2=6_a=6.0_b=7.4_Rt=2.0.log
6.0,7.5,65,1.9,6,-39.59997738525272,-5.618573937565088,-7.090707377530634,3,Done,anthracene_theta=65_A2=6_a=6.0_b=7.5_Rt=1.9.log
6.0,7.5,65,2.0,6,-39.6309813989792,-5.618573937565088,-7.098458380962256,3,Done,anthracene_theta=65_A2=6_a=6.0_b=7.5_Rt=2.0.log
5.8,7.1,65,2.2,1,-38.919395099859685,-5.408450959133916,-7.025623295397963,3,Done,anthracene_theta=65_A2=1_a=5.8_b=7.1_Rt=2.2.log
5.8,7.1,65,2.3,1,-39.05725151626393,-5.408450959133916,-7.060087399499025,3,Done,anthracene_theta=65_A2=1_a=5.8_b=7.1_Rt=2.3.log
5.8,7.1,65,2.4,1,-38.984199311817065,-5.408450959133916,-7.041824348387308,3,Done,anthracene_theta=65_A2=1_a=5.8_b=7.1_Rt=2.4.log
5.8,7.2,65,2.2,1,-39.32254266436212,-5.408450959133916,-7.126410186523572,3,Done,anthracene_theta=65_A2=1_a=5.8_b=7.2_Rt=2.2.log
5.8,7.2,65,2.3,1,-39.38036645553075,-5.408450959133916,-7.140866134315729,3,Done,anthracene_theta=65_A2=1_a=5.8_b=7.2_Rt=2.3.log
5.8,7.2,65,2.4,1,-39.26298192469403,-5.408450959133916,-7.11152000160655,3,Done,anthracene_theta=65_A2=1_a=5.8_b=7.2_Rt=2.4.log
5.8,7.3,65,2.2,1,-39.43040410312824,-5.408450959133916,-7.153375546215102,3,Done,anthracene_theta=65_A2=1_a=5.8_b=7.3_Rt=2.2.log
5.8,7.3,65,2.3,1,-39.42284888285212,-5.408450959133916,-7.151486741146073,3,Done,anthracene_theta=65_A2=1_a=5.8_b=7.3_Rt=2.3.log
5.8,7.3,65,2.4,1,-39.27108935406432,-5.408450959133916,-7.113546858949121,3,Done,anthracene_theta=65_A2=1_a=5.8_b=7.3_Rt=2.4.log
5.9,7.1,65,2.4,1,-39.63854164024815,-5.553439654759131,-7.132915582682472,3,Done,anthracene_theta=65_A2=1_a=5.9_b=7.1_Rt=2.4.log
5.9,7.2,65,2.4,1,-39.77045930246823,-5.553439654759131,-7.165894998237491,3,Done,anthracene_theta=65_A2=1_a=5.9_b=7.2_Rt=2.4.log
5.9,7.3,65,2.4,1,-39.656224871752784,-5.553439654759131,-7.13733639055863,3,Done,anthracene_theta=65_A2=1_a=5.9_b=7.3_Rt=2.4.log
6.0,7.1,65,2.4,1,-39.74473892222159,-5.488816164783202,-7.191776648163796,3,Done,anthracene_theta=65_A2=1_a=6.0_b=7.1_Rt=2.4.log
6.0,7.2,65,2.4,1,-39.747527576982975,-5.488816164783202,-7.192473811854143,3,Done,anthracene_theta=65_A2=1_a=6.0_b=7.2_Rt=2.4.log
6.0,7.3,65,2.4,1,-39.527314237784594,-5.488816164783202,-7.137420477054548,3,Done,anthracene_theta=65_A2=1_a=6.0_b=7.3_Rt=2.4.log
5.8,7.3,65,1.9,7,-38.94071788922884,-5.77939094544854,-6.845483999582939,3,Done,anthracene_theta=65_A2=7_a=5.8_b=7.3_Rt=1.9.log
5.8,7.3,65,2.1,7,-39.05596386594698,-5.77939094544854,-6.8742954937624745,3,Done,anthracene_theta=65_A2=7_a=5.8_b=7.3_Rt=2.1.log
5.8,7.4,65,1.9,7,-39.36209085397422,-5.77939094544854,-6.950827240769286,3,Done,anthracene_theta=65_A2=7_a=5.8_b=7.4_Rt=1.9.log
5.8,7.4,65,2.1,7,-39.39627006929368,-5.77939094544854,-6.959372044599149,3,Done,anthracene_theta=65_A2=7_a=5.8_b=7.4_Rt=2.1.log
5.8,7.5,65,1.9,7,-39.50781373726204,-5.77939094544854,-6.98725796159124,3,Done,anthracene_theta=65_A2=7_a=5.8_b=7.5_Rt=1.9.log
5.8,7.5,65,2.1,7,-39.47475901967846,-5.77939094544854,-6.978994282195345,3,Done,anthracene_theta=65_A2=7_a=5.8_b=7.5_Rt=2.1.log
5.9,7.3,65,1.9,7,-39.44847639114596,-5.804502640501596,-6.959867777535692,3,Done,anthracene_theta=65_A2=7_a=5.9_b=7.3_Rt=1.9.log
5.9,7.3,65,2.1,7,-39.53119224915281,-5.804502640501596,-6.980546742037404,3,Done,anthracene_theta=65_A2=7_a=5.9_b=7.3_Rt=2.1.log
5.9,7.5,65,1.9,7,-39.74359936406836,-5.804502640501596,-7.033648520766292,3,Done,anthracene_theta=65_A2=7_a=5.9_b=7.5_Rt=1.9.log
5.9,7.5,65,2.1,7,-39.68781372462399,-5.804502640501596,-7.0197021109052,3,Done,anthracene_theta=65_A2=7_a=5.9_b=7.5_Rt=2.1.log
6.0,7.3,65,1.9,7,-39.496352893766016,-5.658704457106069,-7.04473599488847,3,Done,anthracene_theta=65_A2=7_a=6.0_b=7.3_Rt=1.9.log
6.0,7.3,65,2.1,7,-39.54667166527361,-5.658704457106069,-7.057315687765367,3,Done,anthracene_theta=65_A2=7_a=6.0_b=7.3_Rt=2.1.log
6.0,7.4,65,1.9,7,-39.63859435031191,-5.658704457106069,-7.080296359024942,3,Done,anthracene_theta=65_A2=7_a=6.0_b=7.4_Rt=1.9.log
6.0,7.4,65,2.1,7,-39.61834334768355,-5.658704457106069,-7.075233608367853,3,Done,anthracene_theta=65_A2=7_a=6.0_b=7.4_Rt=2.1.log
6.0,7.5,65,1.9,7,-39.5493975689169,-5.658704457106069,-7.057997163676191,3,Done,anthracene_theta=65_A2=7_a=6.0_b=7.5_Rt=1.9.log
6.0,7.5,65,2.1,7,-39.47096383897588,-5.658704457106069,-7.038388731190935,3,Done,anthracene_theta=65_A2=7_a=6.0_b=7.5_Rt=2.1.log
5.8,7.4,65,1.9,8,-39.09182229731232,-5.868370608426631,-6.838770270114765,3,Done,anthracene_theta=65_A2=8_a=5.8_b=7.4_Rt=1.9.log
5.8,7.4,65,2.1,8,-39.03415161860176,-5.868370608426631,-6.824352600437123,3,Done,anthracene_theta=65_A2=8_a=5.8_b=7.4_Rt=2.1.log
5.8,7.5,65,1.9,8,-39.34258533315733,-5.868370608426631,-6.901461029076017,3,Done,anthracene_theta=65_A2=8_a=5.8_b=7.5_Rt=1.9.log
5.8,7.5,65,2.1,8,-39.2386119463481,-5.868370608426631,-6.87546768237371,3,Done,anthracene_theta=65_A2=8_a=5.8_b=7.5_Rt=2.1.log
5.8,7.6,65,1.9,8,-39.35200049355626,-5.868370608426631,-6.90381481917575,3,Done,anthracene_theta=65_A2=8_a=5.8_b=7.6_Rt=1.9.log
5.8,7.6,65,2.1,8,-39.21082580368966,-5.868370608426631,-6.868521146709099,3,Done,anthracene_theta=65_A2=8_a=5.8_b=7.6_Rt=2.1.log
5.9,7.4,65,1.9,8,-39.46938753454015,-5.8650648857001215,-6.934814440784976,3,Done,anthracene_theta=65_A2=8_a=5.9_b=7.4_Rt=1.9.log
5.9,7.4,65,2.1,8,-39.39110189722851,-5.8650648857001215,-6.9152430314570665,3,Done,anthracene_theta=65_A2=8_a=5.9_b=7.4_Rt=2.1.log
5.9,7.6,65,1.9,8,-39.484374983469024,-5.8650648857001215,-6.938561303017195,3,Done,anthracene_theta=65_A2=8_a=5.9_b=7.6_Rt=1.9.log
5.9,7.6,65,2.1,8,-39.32968623773195,-5.8650648857001215,-6.899889116582926,3,Done,anthracene_theta=65_A2=8_a=5.9_b=7.6_Rt=2.1.log
6.0,7.4,65,1.9,8,-39.41741715627722,-5.700533018680289,-7.004087779729161,3,Done,anthracene_theta=65_A2=8_a=6.0_b=7.4_Rt=1.9.log
6.0,7.4,65,2.1,8,-39.318867965601385,-5.700533018680289,-6.9794504820602015,3,Done,anthracene_theta=65_A2=8_a=6.0_b=7.4_Rt=2.1.log
6.0,7.5,65,1.9,8,-39.41633532824926,-5.700533018680289,-7.0038173227221705,3,Done,anthracene_theta=65_A2=8_a=6.0_b=7.5_Rt=1.9.log
6.0,7.5,65,2.1,8,-39.278970879502594,-5.700533018680289,-6.969476210535504,3,Done,anthracene_theta=65_A2=8_a=6.0_b=7.5_Rt=2.1.log
6.0,7.6,65,1.9,8,-39.21433483925648,-5.700533018680289,-6.953317200473975,3,Done,anthracene_theta=65_A2=8_a=6.0_b=7.6_Rt=1.9.log
6.0,7.6,65,2.1,8,-39.04626256087795,-5.700533018680289,-6.911299130879343,3,Done,anthracene_theta=65_A2=8_a=6.0_b=7.6_Rt=2.1.log
5.8,7.4,65,1.8,9,-38.52221389999613,-5.955327179050073,-6.652889885473996,3,Done,anthracene_theta=65_A2=9_a=5.8_b=7.4_Rt=1.8.log
5.8,7.4,65,1.9,9,-38.67117724358104,-5.955327179050073,-6.690130721370224,3,Done,anthracene_theta=65_A2=9_a=5.8_b=7.4_Rt=1.9.log
5.8,7.5,65,1.8,9,-38.94816768798046,-5.955327179050073,-6.759378332470078,3,Done,anthracene_theta=65_A2=9_a=5.8_b=7.5_Rt=1.8.log
5.8,7.5,65,1.9,9,-39.04961346439086,-5.955327179050073,-6.784739776572678,3,Done,anthracene_theta=65_A2=9_a=5.8_b=7.5_Rt=1.9.log
5.8,7.6,65,1.8,9,-39.10804719547741,-5.955327179050073,-6.799348209344316,3,Done,anthracene_theta=65_A2=9_a=5.8_b=7.6_Rt=1.8.log
5.8,7.6,65,1.9,9,-39.1695005048532,-5.955327179050073,-6.8147115366882645,3,Done,anthracene_theta=65_A2=9_a=5.8_b=7.6_Rt=1.9.log
5.9,7.4,65,1.8,9,-38.95157632208429,-5.924990835599601,-6.775398662721273,3,Done,anthracene_theta=65_A2=9_a=5.9_b=7.4_Rt=1.8.log
5.9,7.4,65,1.9,9,-39.08411145419814,-5.924990835599601,-6.808532445749734,3,Done,anthracene_theta=65_A2=9_a=5.9_b=7.4_Rt=1.9.log
5.9,7.6,65,1.8,9,-39.267035639612,-5.924990835599601,-6.8542634921032,3,Done,anthracene_theta=65_A2=9_a=5.9_b=7.6_Rt=1.8.log
5.9,7.6,65,1.9,9,-39.31672690110281,-5.924990835599601,-6.866686307475902,3,Done,anthracene_theta=65_A2=9_a=5.9_b=7.6_Rt=1.9.log
6.0,7.4,65,1.8,9,-38.96437501604669,-5.742779501946643,-6.869704003038351,3,Done,anthracene_theta=65_A2=9_a=6.0_b=7.4_Rt=1.8.log
6.0,7.4,65,1.9,9,-39.08016818179749,-5.742779501946643,-6.898652294476051,3,Done,anthracene_theta=65_A2=9_a=6.0_b=7.4_Rt=1.9.log
6.0,7.5,65,1.8,9,-39.11261295853183,-5.742779501946643,-6.906763488659635,3,Done,anthracene_theta=65_A2=9_a=6.0_b=7.5_Rt=1.8.log
6.0,7.5,65,1.9,9,-39.18586596590467,-5.742779501946643,-6.9250767405028455,3,Done,anthracene_theta=65_A2=9_a=6.0_b=7.5_Rt=1.9.log
6.0,7.6,65,1.8,9,-39.03794428939,-5.742779501946643,-6.888096321374178,3,Done,anthracene_theta=65_A2=9_a=6.0_b=7.6_Rt=1.8.log
6.0,7.6,65,1.9,9,-39.07565010967664,-5.742779501946643,-6.89752277644584,3,Done,anthracene_theta=65_A2=9_a=6.0_b=7.6_Rt=1.9.log
5.8,7.5,65,1.8,10,-38.53367976332083,-6.03597601945512,-6.615431931102648,3,Done,anthracene_theta=65_A2=10_a=5.8_b=7.5_Rt=1.8.log
5.8,7.5,65,2.0,10,-38.538345927372575,-6.03597601945512,-6.616598472115584,3,Done,anthracene_theta=65_A2=10_a=5.8_b=7.5_Rt=2.0.log
5.8,7.6,65,1.8,10,-38.81783637148328,-6.03597601945512,-6.68647108314326,3,Done,anthracene_theta=65_A2=10_a=5.8_b=7.6_Rt=1.8.log
5.8,7.6,65,2.0,10,-38.77924952656031,-6.03597601945512,-6.676824371912517,3,Done,anthracene_theta=65_A2=10_a=5.8_b=7.6_Rt=2.0.log
5.8,7.7,65,1.8,10,-38.86424701078795,-6.03597601945512,-6.698073742969427,3,Done,anthracene_theta=65_A2=10_a=5.8_b=7.7_Rt=1.8.log
5.8,7.7,65,2.0,10,-38.79038155381568,-6.03597601945512,-6.67960737872636,3,Done,anthracene_theta=65_A2=10_a=5.8_b=7.7_Rt=2.0.log
5.9,7.5,65,1.8,10,-38.85887050512247,-5.981739075039513,-6.72384808876086,3,Done,anthracene_theta=65_A2=10_a=5.9_b=7.5_Rt=1.8.log
5.9,7.5,65,2.0,10,-38.84517572680488,-5.981739075039513,-6.720424394181464,3,Done,anthracene_theta=65_A2=10_a=5.9_b=7.5_Rt=2.0.log
5.9,7.7,65,1.8,10,-38.940060258843005,-5.981739075039513,-6.7441455271909945,3,Done,anthracene_theta=65_A2=10_a=5.9_b=7.7_Rt=1.8.log
5.9,7.7,65,2.0,10,-38.85401608818211,-5.981739075039513,-6.72263448452577,3,Done,anthracene_theta=65_A2=10_a=5.9_b=7.7_Rt=2.0.log
6.0,7.5,65,1.8,10,-38.79404872166924,-5.784330704016611,-6.806346828409005,3,Done,anthracene_theta=65_A2=10_a=6.0_b=7.5_Rt=1.8.log
6.0,7.5,65,2.0,10,-38.76211348315701,-5.784330704016611,-6.798363018780947,3,Done,anthracene_theta=65_A2=10_a=6.0_b=7.5_Rt=2.0.log
6.0,7.6,65,1.8,10,-38.82173948315904,-5.784330704016611,-6.813269518781453,3,Done,anthracene_theta=65_A2=10_a=6.0_b=7.6_Rt=1.8.log
6.0,7.6,65,2.0,10,-38.75301960809156,-5.784330704016611,-6.796089550014585,3,Done,anthracene_theta=65_A2=10_a=6.0_b=7.6_Rt=2.0.log
6.0,7.7,65,1.8,10,-38.65199802815914,-5.784330704016611,-6.77083415503148,3,Done,anthracene_theta=65_A2=10_a=6.0_b=7.7_Rt=1.8.log
6.0,7.7,65,2.0,10,-38.5535567693878,-5.784330704016611,-6.746223840338644,3,Done,anthracene_theta=65_A2=10_a=6.0_b=7.7_Rt=2.0.log
5.8,7.6,65,1.7,11,-38.25650859577581,-6.106046296074055,-6.511104000906926,3,Done,anthracene_theta=65_A2=11_a=5.8_b=7.6_Rt=1.7.log
5.8,7.6,65,1.8,11,-38.376044230535626,-6.106046296074055,-6.540987909596879,3,Done,anthracene_theta=65_A2=11_a=5.8_b=7.6_Rt=1.8.log
5.8,7.7,65,1.7,11,-38.46693779947236,-6.106046296074055,-6.563711301831063,3,Done,anthracene_theta=65_A2=11_a=5.8_b=7.7_Rt=1.7.log
5.8,7.7,65,1.8,11,-38.55038909846917,-6.106046296074055,-6.584574126580264,3,Done,anthracene_theta=65_A2=11_a=5.8_b=7.7_Rt=1.8.log
5.8,7.8,65,1.7,11,-38.45554221817292,-6.106046296074055,-6.560862406506203,3,Done,anthracene_theta=65_A2=11_a=5.8_b=7.8_Rt=1.7.log
5.8,7.8,65,1.8,11,-38.50908639095724,-6.106046296074055,-6.5742484497022815,3,Done,anthracene_theta=65_A2=11_a=5.8_b=7.8_Rt=1.8.log
5.9,7.6,65,1.7,11,-38.5118323743809,-6.032863569562323,-6.611526308814064,3,Done,anthracene_theta=65_A2=11_a=5.9_b=7.6_Rt=1.7.log
5.9,7.6,65,1.8,11,-38.62014561984688,-6.032863569562323,-6.638604620180558,3,Done,anthracene_theta=65_A2=11_a=5.9_b=7.6_Rt=1.8.log
5.9,7.8,65,1.7,11,-38.47507032845169,-6.032863569562323,-6.602335797331762,3,Done,anthracene_theta=65_A2=11_a=5.9_b=7.8_Rt=1.7.log
