cx,cy,cz,a,b,theta,Rt,A2,E,E_i01,E_ip1,E_ip2,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.0,1.6,8.4,5.9,7.4,65.0,1.7,11.0,-6.008569520025048,-1.5075137087260373,-0.1781739343423396,-0.1611602557240985,-2.0034128988918383,-0.0774479117244482,-0.0774479117244482,-2.0034128988918383,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.6_cz=8.4.log
0.0,1.6,8.5,5.9,7.4,65.0,1.7,11.0,-5.99850300460821,-1.4901756074395962,-0.1622878911439329,-0.1527227563201449,-2.0232484899752308,-0.0734098848770372,-0.0734098848770372,-2.0232484899752308,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.6_cz=8.5.log
0.0,1.5,8.5,5.9,7.4,65.0,1.7,12.0,-5.928206824406516,-1.4871685795369558,-0.1726198433316312,-0.1506049099843949,-1.9832008018274792,-0.0757059439492877,-0.0757059439492877,-1.9832008018274792,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.5_cz=8.5.log
0.0,1.4,8.4,5.9,7.4,65.0,1.7,12.0,-5.868001632683445,-1.3827477779705075,-0.1967093247221782,-0.1596793321659788,-1.9819194264127875,-0.0825131724996026,-0.0825131724996026,-1.9819194264127875,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.4_cz=8.4.log
0.0,1.4,8.5,5.9,7.4,65.0,1.7,12.0,-5.826057609112468,-1.435680128983222,-0.1792294061742723,-0.1511006429209374,-1.951972766662948,-0.0780509488540701,-0.0780509488540701,-1.951972766662948,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.4_cz=8.5.log
0.0,1.4,8.6,5.9,7.4,65.0,1.7,12.0,-5.669921198335942,-1.4148292267345823,-0.1629925849847495,-0.1429329728125594,-1.900751635344932,-0.0738315715570934,-0.0738315715570934,-1.900751635344932,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.4_cz=8.6.log
0.0,1.5,8.4,5.9,7.4,65.0,1.7,12.0,-5.971793668984901,-1.4822959643788636,-0.1894898221944458,-0.1590405269525945,-1.9905307460576296,-0.079952931671869,-0.079952931671869,-1.9905307460576296,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.5_cz=8.4.log
0.0,1.5,8.6,5.9,7.4,65.0,1.7,12.0,-5.775336603226606,-1.4356600487371909,-0.1569446435314603,-0.1425539567135274,-1.9484116473759057,-0.0716773297463078,-0.0716773297463078,-1.9484116473759057,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.5_cz=8.6.log
0.0,1.6,8.4,5.9,7.4,65.0,1.7,12.0,-5.981562117172871,-1.54984490579227,-0.1822822423418983,-0.1581664055702276,-1.9681976652063893,-0.0774366165278479,-0.0774366165278479,-1.9681976652063893,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.6_cz=8.4.log
0.0,1.6,8.5,5.9,7.4,65.0,1.7,12.0,-5.959938750020228,-1.5165404400322586,-0.1660259682685136,-0.1498751159524545,-1.9903581808321176,-0.0733904320513829,-0.0733904320513829,-1.9903581808321176,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.6_cz=8.5.log
0.0,1.6,8.6,5.9,7.4,65.0,1.7,12.0,-5.828577689186204,-1.4418956155423075,-0.1509142724680714,-0.1419515471206978,-1.9773624487570487,-0.069545678270515,-0.069545678270515,-1.9773624487570487,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.6_cz=8.6.log
0.0,1.4,8.4,5.8,7.5,65.0,1.6,13.0,-5.7213519178912975,-1.3732541791396216,-0.2159500364214182,-0.1647119623376056,-1.897163533198181,-0.0865543367981445,-0.0865543367981445,-1.897163533198181,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.4_cz=8.4.log
0.0,1.3,8.3,5.8,7.5,65.0,1.6,13.0,-5.366159295052057,-0.970768010156462,-0.2458276699762791,-0.1748726042569615,-1.8927100947475992,-0.094635410583578,-0.094635410583578,-1.8927100947475992,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.3_cz=8.3.log
0.0,1.3,8.4,5.8,7.5,65.0,1.6,13.0,-5.484841516416054,-1.2181970857200213,-0.2236514666001312,-0.1651493367389775,-1.8494978735980112,-0.0894239400804508,-0.0894239400804508,-1.8494978735980112,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.3_cz=8.4.log
0.0,1.3,8.5,5.8,7.5,65.0,1.6,13.0,-5.440474049537443,-1.3315573946456425,-0.203483922756277,-0.1559876907849684,-1.7902176314673852,-0.0845048892078921,-0.0845048892078921,-1.7902176314673852,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.3_cz=8.5.log
0.0,1.4,8.3,5.8,7.5,65.0,1.6,13.0,-5.651973157422617,-1.212722061027307,-0.2374127609073184,-0.1742218763683922,-1.922316644020612,-0.0914915855391882,-0.0914915855391882,-1.922316644020612,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.4_cz=8.3.log
0.0,1.4,8.5,5.8,7.5,65.0,1.6,13.0,-5.642112465167884,-1.424696193949785,-0.1964068649685941,-0.1557272741920314,-1.8507491285272408,-0.0818919375014957,-0.0818919375014957,-1.8507491285272408,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.4_cz=8.5.log
0.0,1.5,8.3,5.8,7.5,65.0,1.6,13.0,-5.840309616352897,-1.4013785499264486,-0.2288761148811318,-0.1733433624613098,-1.9299283403961447,-0.088427454145858,-0.088427454145858,-1.9299283403961447,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.5_cz=8.3.log
0.0,1.5,8.4,5.8,7.5,65.0,1.6,13.0,-5.882540411665104,-1.487127791333478,-0.2081607547588646,-0.1640468018013052,-1.9278462621732613,-0.0837562697124667,-0.0837562697124667,-1.9278462621732613,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.5_cz=8.4.log
0.0,1.5,8.5,5.8,7.5,65.0,1.6,13.0,-5.786916672775988,-1.487133438931778,-0.1892714487039484,-0.1552321687340736,-1.898308111471124,-0.0793316967319697,-0.0793316967319697,-1.898308111471124,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.5_cz=8.5.log
0.0,1.3,8.5,5.9,7.3,65.0,1.9,7.0,-5.745826690661488,-0.9973675315559376,-0.1642061892780475,-0.1679455213597975,-2.1351856063702144,-0.0729681178636383,-0.0729681178636383,-2.1351856063702144,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=7.0_cx=0.0_cy=1.3_cz=8.5.log
0.0,1.4,8.5,5.9,7.3,65.0,1.9,7.0,-5.767876764410175,-1.123370284505654,-0.1582222539582289,-0.1671128156012855,-2.088697783037788,-0.070887922134716,-0.070887922134716,-2.088697783037788,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=7.0_cx=0.0_cy=1.4_cz=8.5.log
0.0,1.5,8.5,5.9,7.3,65.0,1.9,7.0,-5.627299464016687,-1.2320493690203875,-0.152249613776803,-0.1660353809129446,-1.9696522333251776,-0.0688303168280981,-0.0688303168280981,-1.9696522333251776,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=7.0_cx=0.0_cy=1.5_cz=8.5.log
0.0,1.6,8.5,5.8,7.5,65.0,1.6,14.0,-5.754829576413613,-1.5001072082086466,-0.1859807863365858,-0.1516170835820958,-1.8818102460063528,-0.0767520031367894,-0.0767520031367894,-1.8818102460063528,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=14.0_cx=0.0_cy=1.6_cz=8.5.log
0.0,1.5,8.4,5.8,7.5,65.0,1.6,14.0,-5.7400084175751545,-1.4432340943603776,-0.2125621098675765,-0.1609255669754929,-1.877964237210108,-0.0836790859757456,-0.0836790859757456,-1.877964237210108,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=14.0_cx=0.0_cy=1.5_cz=8.4.log
0.0,1.5,8.5,5.8,7.5,65.0,1.6,14.0,-5.659881038416643,-1.450065795739647,-0.1931651483173482,-0.1522653015563264,-1.8529416485107504,-0.0792507478909101,-0.0792507478909101,-1.8529416485107504,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=14.0_cx=0.0_cy=1.5_cz=8.5.log
0.0,1.5,8.6,5.8,7.5,65.0,1.6,14.0,-5.484112349920906,-1.4021516422508284,-0.1755647478275932,-0.1440229576546698,-1.806133795063943,-0.0750527060299646,-0.0750527060299646,-1.806133795063943,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=14.0_cx=0.0_cy=1.5_cz=8.6.log
0.0,1.6,8.4,5.8,7.5,65.0,1.6,14.0,-5.834257909795269,-1.5377239226945676,-0.2046862319111824,-0.1601236092392355,-1.8849007327808067,-0.0809613401943352,-0.0809613401943352,-1.8849007327808067,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=14.0_cx=0.0_cy=1.6_cz=8.4.log
0.0,1.6,8.6,5.8,7.5,65.0,1.6,14.0,-5.583927855652291,-1.4238973737228662,-0.1690248386585153,-0.143508399487473,-1.850996994995512,-0.0727516268962062,-0.0727516268962062,-1.850996994995512,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=14.0_cx=0.0_cy=1.6_cz=8.6.log
0.0,1.7,8.4,5.8,7.5,65.0,1.6,14.0,-5.840507909364533,-1.5931230155401863,-0.1968505145050585,-0.1590875902329571,-1.867427716817474,-0.0782956777256913,-0.0782956777256913,-1.867427716817474,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=14.0_cx=0.0_cy=1.7_cz=8.4.log
0.0,1.7,8.5,5.8,7.5,65.0,1.6,14.0,-5.7843081137980334,-1.5221917951712385,-0.1788522726856172,-0.1507442173315212,-1.891968377865851,-0.0742915364389773,-0.0742915364389773,-1.891968377865851,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=14.0_cx=0.0_cy=1.7_cz=8.5.log
0.0,1.7,8.6,5.8,7.5,65.0,1.6,14.0,-5.635570673388429,-1.4265423283795826,-0.1625426602549851,-0.1427760952501557,-1.881372871604981,-0.0704819231468718,-0.0704819231468718,-1.881372871604981,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=14.0_cx=0.0_cy=1.7_cz=8.6.log
0.0,1.6,8.6,5.8,7.5,65.0,1.6,15.0,-5.453478566661943,-1.3860484805773012,-0.1723368363454938,-0.1408552872017026,-1.804462735861307,-0.0726562454074155,-0.0726562454074155,-1.804462735861307,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=15.0_cx=0.0_cy=1.6_cz=8.6.log
0.0,1.5,8.5,5.8,7.5,65.0,1.6,15.0,-5.491340637381654,-1.3754956448683515,-0.1969320907955989,-0.149406365933828,-1.805614844255615,-0.0791384236363228,-0.0791384236363228,-1.805614844255615,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=15.0_cx=0.0_cy=1.5_cz=8.5.log
0.0,1.5,8.6,5.8,7.5,65.0,1.6,15.0,-5.342141977278516,-1.34582508954918,-0.1788924332940951,-0.1413039568578824,-1.7631204945791978,-0.0749397542094811,-0.0749397542094811,-1.7631204945791978,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=15.0_cx=0.0_cy=1.5_cz=8.6.log
0.0,1.5,8.7,5.8,7.5,65.0,1.6,15.0,-5.127263100584969,-1.2831073476700112,-0.1621780769200995,-0.1335843288106843,-1.7032403528282885,-0.0709563207637984,-0.0709563207637984,-1.7032403528282885,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=15.0_cx=0.0_cy=1.5_cz=8.7.log
0.0,1.6,8.5,5.8,7.5,65.0,1.6,15.0,-5.601127277011983,-1.448424857109785,-0.1897194908815436,-0.1488365867990069,-1.8304134119534865,-0.0766597591573372,-0.0766597591573372,-1.8304134119534865,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=15.0_cx=0.0_cy=1.6_cz=8.5.log
0.0,1.6,8.7,5.8,7.5,65.0,1.6,15.0,-5.241748535016086,-1.301604459877126,-0.1562299096840433,-0.1332442183629609,-1.75648018377251,-0.0688547897734679,-0.0688547897734679,-1.75648018377251,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=15.0_cx=0.0_cy=1.6_cz=8.7.log
0.0,1.7,8.5,5.8,7.5,65.0,1.6,15.0,-5.643650492129382,-1.488799478043802,-0.1825457966187968,-0.1480383941088803,-1.83791592149646,-0.074217490182491,-0.074217490182491,-1.83791592149646,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=15.0_cx=0.0_cy=1.7_cz=8.5.log
0.0,1.7,8.6,5.8,7.5,65.0,1.6,15.0,-5.514132428157609,-1.402420843951404,-0.1658220276003703,-0.1401894990121945,-1.8324452893284613,-0.0704047394683584,-0.0704047394683584,-1.8324452893284613,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=15.0_cx=0.0_cy=1.7_cz=8.6.log
0.0,1.7,8.7,5.8,7.5,65.0,1.6,15.0,-5.318222551140934,-1.3029849819140509,-0.1503206479828804,-0.1327108349069021,-1.799322801467497,-0.0667802417010534,-0.0667802417010534,-1.799322801467497,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=15.0_cx=0.0_cy=1.7_cz=8.7.log
0.0,2.4,8.8,5.9,7.5,65.0,1.5,16.0,-4.714702258293983,-0.9946548058069312,-0.0975451744161546,-0.1119879446341656,-1.7023059903876856,-0.05295117633068,-0.05295117633068,-1.7023059903876856,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=16.0_cx=0.0_cy=2.4_cz=8.8.log
0.0,2.3,8.7,5.9,7.5,65.0,1.5,16.0,-4.941368910658639,-1.1343906152178531,-0.111716860323213,-0.1189878187142312,-1.7307717265794054,-0.0573650816222652,-0.0573650816222652,-1.7307717265794054,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=16.0_cx=0.0_cy=2.3_cz=8.7.log
0.0,2.3,8.8,5.9,7.5,65.0,1.5,16.0,-4.871382720535621,-1.0319565103272907,-0.1014790346380323,-0.1132410821155645,-1.7576354296761565,-0.0547176170512102,-0.0547176170512102,-1.7576354296761565,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=16.0_cx=0.0_cy=2.3_cz=8.8.log
0.0,2.3,8.9,5.9,7.5,65.0,1.5,16.0,-4.727113151166122,-0.9352452965686098,-0.0922985633369535,-0.1077371918945573,-1.7437304355553351,-0.0521856141276657,-0.0521856141276657,-1.7437304355553351,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=16.0_cx=0.0_cy=2.3_cz=8.9.log
0.0,2.4,8.7,5.9,7.5,65.0,1.5,16.0,-4.703353112738114,-1.0938691569608636,-0.1072966798674315,-0.117587843851652,-1.6368334796279669,-0.0554662364011164,-0.0554662364011164,-1.6368334796279669,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=16.0_cx=0.0_cy=2.4_cz=8.7.log
0.0,2.4,8.9,5.9,7.5,65.0,1.5,16.0,-4.634096716472413,-0.9010698469355702,-0.0887192463269457,-0.1066183415823616,-1.7183018478681331,-0.0505427929456345,-0.0505427929456345,-1.7183018478681331,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=16.0_cx=0.0_cy=2.4_cz=8.9.log
0.0,2.5,8.7,5.9,7.5,65.0,1.5,16.0,-4.353161744598765,-1.0513835923629813,-0.1031413085875101,-0.1160667596268467,-1.4876737250888254,-0.0536113169218879,-0.0536113169218879,-1.4876737250888254,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=16.0_cx=0.0_cy=2.5_cz=8.7.log
0.0,2.5,8.8,5.9,7.5,65.0,1.5,16.0,-4.465460934035946,-0.9555276747560127,-0.0938453755225054,-0.1106174627784639,-1.6015115691698156,-0.051223641319666,-0.051223641319666,-1.6015115691698156,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=16.0_cx=0.0_cy=2.5_cz=8.8.log
0.0,2.5,8.9,5.9,7.5,65.0,1.5,16.0,-4.465764648892218,-0.8649321736011188,-0.0853463800740428,-0.1053934420342557,-1.65610995926545,-0.0489363673259504,-0.0489363673259504,-1.65610995926545,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=16.0_cx=0.0_cy=2.5_cz=8.9.log
0.0,2.6,9.0,5.9,7.5,65.0,1.5,17.0,-4.264304445823655,-0.7459600426373072,-0.0762317973421886,-0.0978595569031313,-1.626874895853689,-0.0452516286168247,-0.0452516286168247,-1.626874895853689,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=17.0_cx=0.0_cy=2.6_cz=9.0.log
0.0,2.5,8.9,5.9,7.5,65.0,1.5,17.0,-4.494605008658255,-0.8618391768541187,-0.0871247434697579,-0.1039106359239667,-1.6719652544124983,-0.0488999717927072,-0.0488999717927072,-1.6719652544124983,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=17.0_cx=0.0_cy=2.5_cz=8.9.log
0.0,2.5,9.0,5.9,7.5,65.0,1.5,17.0,-4.388971857435536,-0.7783690515207127,-0.0791139507200568,-0.0989790348685346,-1.6695493409060873,-0.0467055692570284,-0.0467055692570284,-1.6695493409060873,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=17.0_cx=0.0_cy=2.5_cz=9.0.log
0.0,2.5,9.1,5.9,7.5,65.0,1.5,17.0,-4.2178392131463625,-0.7015241769840941,-0.0719961048453114,-0.0942614147206768,-1.6304234649578575,-0.0446052933402825,-0.0446052933402825,-1.6304234649578575,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=17.0_cx=0.0_cy=2.5_cz=9.1.log
0.0,2.6,8.9,5.9,7.5,65.0,1.5,17.0,-4.299908735905774,-0.825316212256439,-0.0839131472748704,-0.1026549883536063,-1.5966747221245896,-0.0473374718858394,-0.0473374718858394,-1.5966747221245896,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=17.0_cx=0.0_cy=2.6_cz=8.9.log
0.0,2.6,9.1,5.9,7.5,65.0,1.5,17.0,-4.148128499626182,-0.6733270151307806,-0.0694628469645977,-0.0932755963876843,-1.6127766287245322,-0.0432548918470274,-0.0432548918470274,-1.6127766287245322,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=17.0_cx=0.0_cy=2.6_cz=9.1.log
0.0,2.7,8.9,5.9,7.5,65.0,1.5,17.0,-4.018600395414978,-0.7885372235905379,-0.0809073743293993,-0.101310861937236,-1.4781104727007914,-0.045811995078111,-0.045811995078111,-1.4781104727007914,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=17.0_cx=0.0_cy=2.7_cz=8.9.log
0.0,2.7,9.0,5.9,7.5,65.0,1.5,17.0,-4.068952425208408,-0.7138403157587163,-0.0735567221418023,-0.0966610129107721,-1.5486149862408638,-0.043832200957695,-0.043832200957695,-1.5486149862408638,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=17.0_cx=0.0_cy=2.7_cz=9.0.log
0.0,2.7,9.1,5.9,7.5,65.0,1.5,17.0,-4.02109725761693,-0.6452007619664073,-0.0671335298102349,-0.0922031818190589,-1.5663477913185488,-0.0419321006920654,-0.0419321006920654,-1.5663477913185488,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.5_A2=17.0_cx=0.0_cy=2.7_cz=9.1.log
0.0,2.6,8.9,5.9,7.5,65.0,1.4,18.0,-4.376129865529947,-0.8222847114666365,-0.0855936189764179,-0.1012713289237581,-1.6340153321216349,-0.0494747709599323,-0.0494747709599323,-1.6340153321216349,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.4_A2=18.0_cx=0.0_cy=2.6_cz=8.9.log
0.0,2.5,8.8,5.9,7.5,65.0,1.4,18.0,-4.585366172541399,-0.9461194173782131,-0.0977892759256064,-0.1075621165800839,-1.663407900632592,-0.0535397806961555,-0.0535397806961555,-1.663407900632592,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.4_A2=18.0_cx=0.0_cy=2.5_cz=8.8.log
0.0,2.5,8.9,5.9,7.5,65.0,1.4,18.0,-4.464264272595756,-0.8577252211980522,-0.088840355805587,-0.1024705004529096,-1.6564701500174124,-0.051143947552191,-0.051143947552191,-1.6564701500174124,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.4_A2=18.0_cx=0.0_cy=2.5_cz=8.9.log
0.0,2.5,9.0,5.9,7.5,65.0,1.4,18.0,-4.280740815389436,-0.7754479925497435,-0.0806519777979701,-0.0975991404266096,-1.61467170889955,-0.048849143408006,-0.048849143408006,-1.61467170889955,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.4_A2=18.0_cx=0.0_cy=2.5_cz=9.0.log
0.0,2.6,8.8,5.9,7.5,65.0,1.4,18.0,-4.438103380554821,-0.9069947963580488,-0.0942137239035219,-0.1062198727158829,-1.613589881628286,-0.0517476121603976,-0.0517476121603976,-1.613589881628286,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.4_A2=18.0_cx=0.0_cy=2.6_cz=8.8.log
0.0,2.6,9.0,5.9,7.5,65.0,1.4,18.0,-4.237729397602379,-0.7436627285787836,-0.0777509990148246,-0.0965342558338306,-1.6125965333776549,-0.0472941737098153,-0.0472941737098153,-1.6125965333776549,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.4_A2=18.0_cx=0.0_cy=2.6_cz=9.0.log
0.0,2.7,8.8,5.9,7.5,65.0,1.4,18.0,-4.217026587750297,-0.8666779064224102,-0.0908534078625962,-0.1047866399167105,-1.5273530649428722,-0.0500012518314179,-0.0500012518314179,-1.5273530649428722,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.4_A2=18.0_cx=0.0_cy=2.7_cz=8.8.log
0.0,2.7,8.9,5.9,7.5,65.0,1.4,18.0,-4.228674428217346,-0.7860648342466448,-0.0825508230482228,-0.09998618834652,-1.58219116384862,-0.0478451274393592,-0.0478451274393592,-1.58219116384862,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.4_A2=18.0_cx=0.0_cy=2.7_cz=8.9.log
0.0,2.7,9.0,5.9,7.5,65.0,1.4,18.0,-4.148429704335285,-0.7116829363803845,-0.075055843568407,-0.0953884226037189,-1.5873743963893503,-0.0457768545020371,-0.0457768545020371,-1.5873743963893503,3,Done,naphthalene_a=5.9_b=7.5_theta=65.0_Rt=1.4_A2=18.0_cx=0.0_cy=2.7_cz=9.0.log
0.0,1.7,8.3,5.9,7.4,65.0,1.7,11.0,-5.675081213121302,-1.5512724911095574,-0.1877560120774433,-0.1685968767851591,-1.8047331927227788,-0.0789947238517925,-0.0789947238517925,-1.8047331927227788,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.7_cz=8.3.log
0.0,1.7,8.4,5.9,7.4,65.0,1.7,11.0,-5.885798443807289,-1.5552747499314137,-0.171182845486328,-0.1599497889983467,-1.9247413426928688,-0.0749541870027314,-0.0749541870027314,-1.9247413426928688,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.7_cz=8.4.log
0.0,1.7,8.5,5.9,7.4,65.0,1.7,11.0,-5.928395077469759,-1.5075174738303758,-0.1558828966808505,-0.1516804621787741,-1.9855464341526383,-0.0711106882372405,-0.0711106882372405,-1.9855464341526383,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.7_cz=8.5.log
0.0,1.5,8.3,5.9,7.4,65.0,1.7,12.0,-5.861061371921096,-1.391467656882014,-0.2079298311145976,-0.167895320628304,-1.9624477910692804,-0.0844364905788097,-0.0844364905788097,-1.9624477910692804,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.5_cz=8.3.log
0.0,1.6,8.3,5.9,7.4,65.0,1.7,12.0,-5.847635795478709,-1.517329847731162,-0.2000602281186729,-0.1668436137842945,-1.900004898518091,-0.0816961544041987,-0.0816961544041987,-1.900004898518091,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.6_cz=8.3.log
0.0,1.7,8.3,5.9,7.4,65.0,1.7,12.0,-5.685607693449128,-1.6039287377498113,-0.1922533762990497,-0.1655565908295102,-1.782925965206232,-0.0790085290791466,-0.0790085290791466,-1.782925965206232,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.7_cz=8.3.log
0.0,1.7,8.4,5.9,7.4,65.0,1.7,12.0,-5.879437374678673,-1.59012665526825,-0.1751480811508372,-0.1570519477245398,-1.903596765740076,-0.074958579527447,-0.074958579527447,-1.903596765740076,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.7_cz=8.4.log
0.0,1.7,8.5,5.9,7.4,65.0,1.7,12.0,-5.907648341788445,-1.5278080095886253,-0.1595036293729208,-0.1489162805955857,-1.964605170476716,-0.0711050406389404,-0.0711050406389404,-1.964605170476716,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=12.0_cx=0.0_cy=1.7_cz=8.5.log
0.0,1.6,8.3,5.8,7.5,65.0,1.6,13.0,-5.922422437230125,-1.5388377528870478,-0.2203124859952367,-0.1722358072292991,-1.9100726689503065,-0.0854455266089644,-0.0854455266089644,-1.9100726689503065,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.6_cz=8.3.log
0.0,1.6,8.4,5.8,7.5,65.0,1.6,13.0,-5.96321874493151,-1.562846913060639,-0.2003576678980607,-0.1631519725196994,-1.9374120245629456,-0.0810190711636096,-0.0810190711636096,-1.9374120245629456,3,Done,naphthalene_a=5.8_b=7.5_theta=65.0_Rt=1.6_A2=13.0_cx=0.0_cy=1.6_cz=8.4.log
